id,product_code,name,category_name,category_slug,price,stock_qty,status,image_url,slug,created_at
2054,MH-002054,"Man hinh LG Màn hình đồ họa LG 27UP850K-W (27""/ 4K/ USB-C 96W/ 5ms/ 60Hz/ 1 tỷ màu) - MH-002054",Man hinh,man-hinh,6010000.00,35,active,https://product.hstatic.net/200000637319/product/image_-_2024-11-18t092743.677_7d5a11319c8c49ae85976bbe6c01aea4.png,man-hinh-lg-man-hinh-o-hoa-lg-27up850k-w-27-4k-usb-c-96w-5ms-60hz-1-ty-mau-mh-002054-2054,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2055,MH-002055,"Man hinh LG Màn hình đồ họa LG 34WR55QK-B (34""/ USB-C 65W/ 3440 x 1440/ 5ms/ 100Hz/ Cong) - MH-002055",Man hinh,man-hinh,6180000.00,36,active,https://product.hstatic.net/200000637319/product/image_-_2024-11-16t113958.145_0a9d64e2c96340c3a8d24cc345ed2e24.png,man-hinh-lg-man-hinh-o-hoa-lg-34wr55qk-b-34-usb-c-65w-3440-x-1440-5ms-100hz-cong-mh-002055-2055,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2056,MH-002056,Man hinh LG Màn hình LG MyView 32SR83U-W 32 inch IPS 4K UHD USB-C - MH-002056,Man hinh,man-hinh,6350000.00,37,active,https://product.hstatic.net/200000637319/product/lg_32sr83u-w_smart_gearvn_02a26d4eada54b33943f30e071218749_master_f700ad27587046eab68a6c1c11b72dd9.jpg,man-hinh-lg-man-hinh-lg-myview-32sr83u-w-32-inch-ips-4k-uhd-usb-c-mh-002056-2056,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2057,MH-002057,Man hinh LG Màn hình GAMING LG UtraGear 27GS95QE-B (27 inch/QHD/OLED/240Hz/0.3ms) - MH-002057,Man hinh,man-hinh,6520000.00,38,active,https://product.hstatic.net/200000637319/product/image_-_2024-09-26t094823.629_672dc4c3c4c3407c9b0141219da440e5.png,man-hinh-lg-man-hinh-gaming-lg-utragear-27gs95qe-b-27-inchqhdoled240hz03ms-mh-002057-2057,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2058,MH-002058,Man hinh LG Màn hình Gaming LG UltraGear LG 27GS60F-B (27 inch/FHD/IPS/180Hz/1ms) - MH-002058,Man hinh,man-hinh,6690000.00,39,active,https://product.hstatic.net/200000637319/product/image_-_2024-09-26t093646.744_41d0f20fdcf94a9cb3ca793662e94d2d.png,man-hinh-lg-man-hinh-gaming-lg-ultragear-lg-27gs60f-b-27-inchfhdips180hz1ms-mh-002058-2058,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2059,MH-002059,Man hinh LG Màn hình GAMING LG UltraGear 24GS50F-B (23.7 inch/FHD/VA/180Hz/1ms) - MH-002059,Man hinh,man-hinh,6860000.00,40,active,https://product.hstatic.net/200000637319/product/image_-_2024-09-26t093203.464_8d2f4cbcb53d465ab71266cdc1f4611c.png,man-hinh-lg-man-hinh-gaming-lg-ultragear-24gs50f-b-237-inchfhdva180hz1ms-mh-002059-2059,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2060,MH-002060,Man hinh LG Màn hình GAMING LG UltraGear 27GS75Q-B (27 inch/QHD/IPS/200Hz/1ms) - MH-002060,Man hinh,man-hinh,7030000.00,41,active,https://product.hstatic.net/200000637319/product/image_-_2024-09-26t092120.157_dc61a0c61c0249c7b988df8f20acb64a.png,man-hinh-lg-man-hinh-gaming-lg-ultragear-27gs75q-b-27-inchqhdips200hz1ms-mh-002060-2060,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2061,MH-002061,Man hinh LG Màn hình Gaming LG UltraGear LG 27GS60QC-B (27 inch/QHD/VA/180Hz/1ms) - MH-002061,Man hinh,man-hinh,7200000.00,42,active,https://product.hstatic.net/200000637319/product/image_-_2024-09-26t090547.599_fe5ccdad8580416f973f057103489c2d.png,man-hinh-lg-man-hinh-gaming-lg-ultragear-lg-27gs60qc-b-27-inchqhdva180hz1ms-mh-002061-2061,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2062,MH-002062,Man hinh LG Màn hình GAMING LG UltraGear 27GS85Q-B (27 inch/QHD/Nano IPS/200Hz/1ms) - MH-002062,Man hinh,man-hinh,7370000.00,43,active,https://product.hstatic.net/200000637319/product/image_-_2024-09-26t085512.325_43e31ad5981f4fb0be910cd020369e62.png,man-hinh-lg-man-hinh-gaming-lg-ultragear-27gs85q-b-27-inchqhdnano-ips200hz1ms-mh-002062-2062,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2063,MH-002063,Man hinh KAH Giá đỡ màn hình Thronmax MX-100 - MH-002063,Man hinh,man-hinh,7540000.00,44,active,https://product.hstatic.net/200000637319/product/gia_do_man_hinh_thronmax_mx-100_52d39ad7e634429bbdbb30df2baabafe.png,man-hinh-kah-gia-o-man-hinh-thronmax-mx-100-mh-002063-2063,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2064,MH-002064,Man hinh KAH Giá đỡ màn hình đôi Thronmax MS-60 - MH-002064,Man hinh,man-hinh,7710000.00,45,active,https://product.hstatic.net/200000637319/product/gia_do_man_hinh_thronmax_ms-60_0af2db04542b4298a1554784fa67e72c.png,man-hinh-kah-gia-o-man-hinh-oi-thronmax-ms-60-mh-002064-2064,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2065,MH-002065,Man hinh KAH Giá đỡ màn hình Thronmax MS-25 - MH-002065,Man hinh,man-hinh,7880000.00,46,active,https://product.hstatic.net/200000637319/product/gia_do_man_hinh_thronmax_ms-25_0f741439924c4a1c9742e2ffce9ecbe2.png,man-hinh-kah-gia-o-man-hinh-thronmax-ms-25-mh-002065-2065,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2066,MH-002066,Man hinh ZOWIE Màn hình BenQ ZOWIE XL2566X+ FastTN 400Hz DyAc™2 24.5 Inch - MH-002066,Man hinh,man-hinh,8050000.00,47,active,https://product.hstatic.net/200000637319/product/xl2586x-front_430d91da5bca4960aa8a2aebd84d395d.png,man-hinh-zowie-man-hinh-benq-zowie-xl2566x-fasttn-400hz-dyac2-245-inch-mh-002066-2066,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2067,MH-002067,"Man hinh LG Màn hình LG 34WR55QC-B 34"" Cong WQHD 2K+ 100Hz USB-C 65W PD - MH-002067",Man hinh,man-hinh,8220000.00,48,active,https://product.hstatic.net/200000637319/product/image_-_2024-07-10t110930.286_a875c2e4129343b889036c34244b3a37.png,man-hinh-lg-man-hinh-lg-34wr55qc-b-34-cong-wqhd-2k-100hz-usb-c-65w-pd-mh-002067-2067,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2068,MH-002068,Man hinh BENQ Màn hình Code BenQ RD280U - MH-002068,Man hinh,man-hinh,8390000.00,49,active,https://product.hstatic.net/200000637319/product/image_-_2024-07-05t155230.597_ea10274a27e14f888167e5508f572e9b.png,man-hinh-benq-man-hinh-code-benq-rd280u-mh-002068-2068,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2069,MH-002069,"Man hinh ASUS Màn hình ASUS TUF GAMING VG249Q3A 24"" Fast IPS 180Hz Gsync - MH-002069",Man hinh,man-hinh,8560000.00,50,active,https://product.hstatic.net/200000637319/product/image__1__d0967ded18c84548969bb666b56f3b2f.png,man-hinh-asus-man-hinh-asus-tuf-gaming-vg249q3a-24-fast-ips-180hz-gsync-mh-002069-2069,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2070,MH-002070,"Man hinh BENQ Màn hình BenQ GW2485TC 24"" IPS FHD USB-C Eye-Care - MH-002070",Man hinh,man-hinh,8730000.00,51,active,https://product.hstatic.net/200000637319/product/518i8d1dgjl._ac_sl1000__3b390e11e6f74ed1bf4a0180bf8718c7.jpg,man-hinh-benq-man-hinh-benq-gw2485tc-24-ips-fhd-usb-c-eye-care-mh-002070-2070,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2071,MH-002071,"Man hinh BENQ Màn hình BenQ GW2785TC 27"" IPS FHD USB-C Eye-Care - MH-002071",Man hinh,man-hinh,8900000.00,52,active,https://product.hstatic.net/200000637319/product/51kvkznsqgl._ac_sl1000__fe3feb928b7f4a1babd67046582279c9.jpg,man-hinh-benq-man-hinh-benq-gw2785tc-27-ips-fhd-usb-c-eye-care-mh-002071-2071,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2072,MH-002072,Man hinh BENQ Màn hình BenQ EW2880U IPS 4K HDRi USB-C 60W - MH-002072,Man hinh,man-hinh,9070000.00,53,active,https://product.hstatic.net/200000637319/product/711xdxhejjl._ac_sl1500__17d15af86e5d426fb14dc8f2ca61343d.jpg,man-hinh-benq-man-hinh-benq-ew2880u-ips-4k-hdri-usb-c-60w-mh-002072-2072,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2073,MH-002073,Man hinh BENQ Màn hình BenQ MOBIUZ EX270M (27 inch | FHD | IPS | 240Hz | 1ms | HDR | Loa) - MH-002073,Man hinh,man-hinh,9240000.00,54,active,https://product.hstatic.net/200000637319/product/image-removebg-preview__40__49235a8c1c3b4029b1c5100670339033.png,man-hinh-benq-man-hinh-benq-mobiuz-ex270m-27-inch-fhd-ips-240hz-1ms-hdr-loa-mh-002073-2073,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2074,MH-002074,"Man hinh LG Màn hình đồ họa LG 38WR85QC-W.ATV 38"" Cong WQHD Nano IPS 144Hz VESA DisplayHDR 600 - MH-002074",Man hinh,man-hinh,9410000.00,55,active,https://product.hstatic.net/200000637319/product/image-removebg-preview__36__bf88f17913944ca294580563d4dd2409.png,man-hinh-lg-man-hinh-o-hoa-lg-38wr85qc-watv-38-cong-wqhd-nano-ips-144hz-vesa-displayhdr-600-mh-002074-2074,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2075,MH-002075,"Man hinh LG Màn hình LG 32UR500-B 32"" 4K HDR 10 - MH-002075",Man hinh,man-hinh,3290000.00,56,active,https://product.hstatic.net/200000637319/product/image-removebg-preview__47__1c43abf864e24ab1a93331f3af05b42e.png,man-hinh-lg-man-hinh-lg-32ur500-b-32-4k-hdr-10-mh-002075-2075,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2076,MH-002076,Man hinh VIEWSONIC Màn hình ViewSonic VG3456 34″ 21:9 USB-C - MH-002076,Man hinh,man-hinh,3460000.00,57,active,https://product.hstatic.net/200000637319/product/image_-_2024-04-08t112155.210_3607ee01c6f543b3bfea25b4531c1c54.png,man-hinh-viewsonic-man-hinh-viewsonic-vg3456-34-219-usb-c-mh-002076-2076,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2077,MH-002077,Man hinh VIEWSONIC Màn hình di động ViewSonic VG2409-MHU 24″ USB-C tích hợp loa - MH-002077,Man hinh,man-hinh,3630000.00,58,active,https://product.hstatic.net/200000637319/product/image_-_2024-04-08t105617.224_5509d3f6592d4396beae9e5ceedaa06f.png,man-hinh-viewsonic-man-hinh-di-ong-viewsonic-vg2409-mhu-24-usb-c-tich-hop-loa-mh-002077-2077,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2078,MH-002078,Man hinh VIEWSONIC Màn hình di động ViewSonic VG1655 15.6″ IPS USB-C - MH-002078,Man hinh,man-hinh,3800000.00,59,active,https://product.hstatic.net/200000637319/product/image_-_2024-04-08t104157.269_638d1d12b0454d9a805e5adfce4b15a4.png,man-hinh-viewsonic-man-hinh-di-ong-viewsonic-vg1655-156-ips-usb-c-mh-002078-2078,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2079,MH-002079,Man hinh VIEWSONIC Màn hình di động ViewSonic VP16-OLED 16″ 1.07 tỷ màu 100% DCI-P3 - MH-002079,Man hinh,man-hinh,3970000.00,60,active,https://product.hstatic.net/200000637319/product/image_-_2024-04-08t102741.462_21ee68190f8b481296462e73d8c8dd4d.png,man-hinh-viewsonic-man-hinh-di-ong-viewsonic-vp16-oled-16-107-ty-mau-100-dci-p3-mh-002079-2079,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2080,MH-002080,Man hinh VIEWSONIC Màn hình ViewSonic VP2776 27″ IPS 2K 165Hz USB-C 90W - MH-002080,Man hinh,man-hinh,4140000.00,61,active,https://product.hstatic.net/200000637319/product/image_-_2024-04-08t095852.859_e7530a7704054a3fba9d6f39263341c4.png,man-hinh-viewsonic-man-hinh-viewsonic-vp2776-27-ips-2k-165hz-usb-c-90w-mh-002080-2080,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2081,MH-002081,Man hinh VIEWSONIC Màn hình ViewSonic VX3276-2K-MHD-2 32″ IPS 75Hz 10 bit màu - MH-002081,Man hinh,man-hinh,4310000.00,62,active,https://product.hstatic.net/200000637319/product/image_-_2024-04-06t132713.174_a0aa99f3e481405786d7e7cef7ff06b1.png,man-hinh-viewsonic-man-hinh-viewsonic-vx3276-2k-mhd-2-32-ips-75hz-10-bit-mau-mh-002081-2081,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2082,MH-002082,Man hinh VIEWSONIC Màn hình Gaming ViewSonic VX3218C-2K 32″ VA 165Hz 1ms Tích hợp loa - MH-002082,Man hinh,man-hinh,4480000.00,63,active,https://product.hstatic.net/200000637319/product/image_-_2024-04-06t132414.447_0feada0b995d4e91a80e4ee75f5e924b.png,man-hinh-viewsonic-man-hinh-gaming-viewsonic-vx3218c-2k-32-va-165hz-1ms-tich-hop-loa-mh-002082-2082,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2083,MH-002083,Man hinh VIEWSONIC Màn hình Gaming ViewSonic VX2716 27″ IPS 100Hz AMD FreeSync™ - MH-002083,Man hinh,man-hinh,4650000.00,64,active,https://product.hstatic.net/200000637319/product/image_-_2024-04-06t111325.016_fb15c482dfab4ea58068d379218f65a2.png,man-hinh-viewsonic-man-hinh-gaming-viewsonic-vx2716-27-ips-100hz-amd-freesync-mh-002083-2083,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2084,MH-002084,Man hinh VIEWSONIC Màn hình Gaming ViewSonic VX3276-MHD-3 32″ IPS 75Hz Tích hợp loa - MH-002084,Man hinh,man-hinh,4820000.00,5,active,https://product.hstatic.net/200000637319/product/image_-_2024-04-06t111325.016_d0f3dd969a914c6fbe39fb89f3af530f.png,man-hinh-viewsonic-man-hinh-gaming-viewsonic-vx3276-mhd-3-32-ips-75hz-tich-hop-loa-mh-002084-2084,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2085,MH-002085,Man hinh VIEWSONIC Màn hình Gaming ViewSonic VX2717-C-MH 27″ VA 75Hz cong 1500R - MH-002085,Man hinh,man-hinh,4990000.00,6,active,https://product.hstatic.net/200000637319/product/image_-_2024-04-06t105839.283_8d6146ebc35d401eb7694eea9ca6f7dd.png,man-hinh-viewsonic-man-hinh-gaming-viewsonic-vx2717-c-mh-27-va-75hz-cong-1500r-mh-002085-2085,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2086,MH-002086,Man hinh VIEWSONIC Màn hình Gaming ViewSonic VX3219-PC-MHD 32″ VA 240Hz 1ms - MH-002086,Man hinh,man-hinh,5160000.00,7,active,https://product.hstatic.net/200000637319/product/image_-_2024-04-06t103841.601_a6360649eddf4d7bb2e703799569ac60.png,man-hinh-viewsonic-man-hinh-gaming-viewsonic-vx3219-pc-mhd-32-va-240hz-1ms-mh-002086-2086,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2087,MH-002087,Man hinh VIEWSONIC Màn hình Gaming ViewSonic VX2718-PC-MHD 27″ VA 180Hz AMD Adaptive ™ Sync - MH-002087,Man hinh,man-hinh,5330000.00,8,active,https://product.hstatic.net/200000637319/product/image__89__e68986c74f7a440e8a7e35da379aae05.png,man-hinh-viewsonic-man-hinh-gaming-viewsonic-vx2718-pc-mhd-27-va-180hz-amd-adaptive-sync-mh-002087-2087,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2088,MH-002088,Man hinh VIEWSONIC Màn hình ViewSonic VX2762U-4K 27″ IPS USB-C 10 bit màu - MH-002088,Man hinh,man-hinh,5500000.00,9,active,https://product.hstatic.net/200000637319/product/image__75__ecc4f2aefcad462fa69feb1d4797bd45.png,man-hinh-viewsonic-man-hinh-viewsonic-vx2762u-4k-27-ips-usb-c-10-bit-mau-mh-002088-2088,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2089,MH-002089,Man hinh VIEWSONIC Màn hình ViewSonic VA3209-2K-MHD 32″ IPS 75Hz Tích hợp loa - MH-002089,Man hinh,man-hinh,5670000.00,10,active,https://product.hstatic.net/200000637319/product/image__69__ae7ff1d68e6946b88b714e8e49fc61a3.png,man-hinh-viewsonic-man-hinh-viewsonic-va3209-2k-mhd-32-ips-75hz-tich-hop-loa-mh-002089-2089,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2090,MH-002090,Man hinh VIEWSONIC Màn hình ViewSonic VA3209-MH 32″ IPS 75Hz Tích hợp loa - MH-002090,Man hinh,man-hinh,5840000.00,11,active,https://product.hstatic.net/200000637319/product/image__63__1812f3a6f8c04489822f0786bf4724b7.png,man-hinh-viewsonic-man-hinh-viewsonic-va3209-mh-32-ips-75hz-tich-hop-loa-mh-002090-2090,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2091,MH-002091,Man hinh VIEWSONIC Màn hình ViewSonic VA2409-H 24″ IPS - MH-002091,Man hinh,man-hinh,6010000.00,12,active,https://product.hstatic.net/200000637319/product/image__49__26505109de4140adbcd8c0938dc7df4e.png,man-hinh-viewsonic-man-hinh-viewsonic-va2409-h-24-ips-mh-002091-2091,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2092,MH-002092,Man hinh VIEWSONIC Màn hình ViewSonic VA2436-H-PN 24″ IPS 100Hz 1ms - MH-002092,Man hinh,man-hinh,6180000.00,13,active,https://product.hstatic.net/200000637319/product/image__33__c2cbb8378b254aeb898055ea628f52d1.png,man-hinh-viewsonic-man-hinh-viewsonic-va2436-h-pn-24-ips-100hz-1ms-mh-002092-2092,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2093,MH-002093,Man hinh VIEWSONIC Màn hình ViewSonic VA2736-H 27″ IPS 1ms - MH-002093,Man hinh,man-hinh,6350000.00,14,active,https://product.hstatic.net/200000637319/product/image__23__4abbf80a8e8842cebb8119d3ba1666b0.png,man-hinh-viewsonic-man-hinh-viewsonic-va2736-h-27-ips-1ms-mh-002093-2093,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2094,MH-002094,Man hinh VIEWSONIC Màn hình ViewSonic VA2715-H 27″ IPS 75Hz 100% sRGB - MH-002094,Man hinh,man-hinh,6520000.00,15,active,https://product.hstatic.net/200000637319/product/image__14__a1327e5cf6914dc6a28538403f20537d.png,man-hinh-viewsonic-man-hinh-viewsonic-va2715-h-27-ips-75hz-100-srgb-mh-002094-2094,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2095,MH-002095,Man hinh VIEWSONIC Màn hình ViewSonic VA2436-H 24″ IPS 100Hz 1ms - MH-002095,Man hinh,man-hinh,6690000.00,16,active,https://product.hstatic.net/200000637319/product/image__4__245c656b67b84f7ba3bc94a42e47e010.png,man-hinh-viewsonic-man-hinh-viewsonic-va2436-h-24-ips-100hz-1ms-mh-002095-2095,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2096,MH-002096,Man hinh VIEWSONIC Màn hình ViewSonic VA2709U-4K 32″ IPS USB-C PD 65W - MH-002096,Man hinh,man-hinh,6860000.00,17,active,https://product.hstatic.net/200000637319/product/image__7__10ed348b18054b4d94dd2e97e6f13c62.png,man-hinh-viewsonic-man-hinh-viewsonic-va2709u-4k-32-ips-usb-c-pd-65w-mh-002096-2096,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2097,MH-002097,Man hinh VIEWSONIC Màn hình ViewSonic VA3209U-4K 32″ IPS USB-C PD 65W - MH-002097,Man hinh,man-hinh,7030000.00,18,active,https://product.hstatic.net/200000637319/product/va3209u-4k_f01_36d9ec1beb254f739f8ce90c0d6bb8ed.png,man-hinh-viewsonic-man-hinh-viewsonic-va3209u-4k-32-ips-usb-c-pd-65w-mh-002097-2097,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2098,MH-002098,Man hinh VIEWSONIC Màn hình ViewSonic VA3209U-2K 32″ IPS - MH-002098,Man hinh,man-hinh,7200000.00,19,active,https://product.hstatic.net/200000637319/product/image_-_2024-04-04t142958.792_ce40fb25604a4ab9b77c3c6d96cd7ab2.png,man-hinh-viewsonic-man-hinh-viewsonic-va3209u-2k-32-ips-mh-002098-2098,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2099,MH-002099,Man hinh VIEWSONIC Màn hình ViewSonic VA2762-4K 27″ IPS - MH-002099,Man hinh,man-hinh,7370000.00,20,active,https://product.hstatic.net/200000637319/product/image_-_2024-04-04t133723.288_29e917419cee44b9a068ef444245698a.png,man-hinh-viewsonic-man-hinh-viewsonic-va2762-4k-27-ips-mh-002099-2099,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2100,MH-002100,Man hinh ZOWIE Màn hình BenQ ZOWIE XL2586X Fast TN 540Hz DyAc™ 2 - MH-002100,Man hinh,man-hinh,7540000.00,21,active,https://product.hstatic.net/200000637319/product/image_-_2024-03-31t090322.183_a9f1ea8807d741389d7d03965ee26489.png,man-hinh-zowie-man-hinh-benq-zowie-xl2586x-fast-tn-540hz-dyac-2-mh-002100-2100,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2101,MH-002101,Man hinh VIEWSONIC Màn hình ViewSonic VA2409-MHU 24″ IPS 75Hz USB-C - MH-002101,Man hinh,man-hinh,7710000.00,22,active,https://product.hstatic.net/200000637319/product/image_-_2024-03-31t084627.649_f39de7162e614d4d849951ec906e7c0a.png,man-hinh-viewsonic-man-hinh-viewsonic-va2409-mhu-24-ips-75hz-usb-c-mh-002101-2101,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2102,MH-002102,Man hinh VIEWSONIC Màn hình Gaming ViewSonic VX3219-2K-PRO-2 - MH-002102,Man hinh,man-hinh,7880000.00,23,active,https://product.hstatic.net/200000637319/product/image_-_2024-03-22t121138.893_b67babfe5c4342a4a62bdea89fb4e310.png,man-hinh-viewsonic-man-hinh-gaming-viewsonic-vx3219-2k-pro-2-mh-002102-2102,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2103,MH-002103,Man hinh LG Màn hình văn phòng LG 32UR500-B (31.5 INCH/UHD/VA/60HZ/4MS) - MH-002103,Man hinh,man-hinh,8050000.00,24,active,https://product.hstatic.net/200000637319/product/image_-_2024-03-20t100254.768_0b3eda9fd9a742d0ab8222bf2de62bb6.png,man-hinh-lg-man-hinh-van-phong-lg-32ur500-b-315-inchuhdva60hz4ms-mh-002103-2103,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2104,MH-002104,Man hinh KAH Màn hình văn phòng 27MR400-B (27 INCH/FHD/IPS/100HZ/5MS) - MH-002104,Man hinh,man-hinh,8220000.00,25,active,https://product.hstatic.net/200000637319/product/image_-_2024-03-20t095156.221_2bddf92647ef4708b0dd8b2b66f324aa.png,man-hinh-kah-man-hinh-van-phong-27mr400-b-27-inchfhdips100hz5ms-mh-002104-2104,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2105,MH-002105,Man hinh LG Màn hình văn phòng LG 22MR410-B (21.45 INCH/FHD/VA/100HZ/5MS) - MH-002105,Man hinh,man-hinh,8390000.00,26,active,https://product.hstatic.net/200000637319/product/image_-_2024-03-20t094045.285_5aac026276524db89dcd5d6b3cc03708.png,man-hinh-lg-man-hinh-van-phong-lg-22mr410-b-2145-inchfhdva100hz5ms-mh-002105-2105,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2106,MH-002106,Man hinh LG Màn hình văn phòng LG 24MR400-B (23.8 INCH/FHD/IPS/100HZ/5MS) - MH-002106,Man hinh,man-hinh,8560000.00,27,active,https://product.hstatic.net/200000637319/product/image_-_2024-03-20t093100.182_d35fa48053284a02b50b49147acc7575.png,man-hinh-lg-man-hinh-van-phong-lg-24mr400-b-238-inchfhdips100hz5ms-mh-002106-2106,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2107,MH-002107,Man hinh LG MÀN HÌNH GAMING LG 27GN65R-B (27INCH/FHD/IPS/144HZ/1MS) - MH-002107,Man hinh,man-hinh,8730000.00,28,active,https://product.hstatic.net/200000637319/product/image_-_2024-03-19t171553.476_9d06bfdb9bcb4f2ca1cf82fdc130cb23.png,man-hinh-lg-man-hinh-gaming-lg-27gn65r-b-27inchfhdips144hz1ms-mh-002107-2107,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2108,MH-002108,Man hinh LG MÀN HÌNH GAMING LG 27GR75Q-B (27 INCH/QHD/IPS/165HZ/1MS) - MH-002108,Man hinh,man-hinh,8900000.00,29,active,https://product.hstatic.net/200000637319/product/image_-_2024-03-19t154637.263_6640d95fbb0740d0a492bc43499c7326.png,man-hinh-lg-man-hinh-gaming-lg-27gr75q-b-27-inchqhdips165hz1ms-mh-002108-2108,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2109,MH-002109,Man hinh LG MÀN HÌNH GAMING LG 25GR75FG (24.5 INCH/FHD/IPS/360HZ/1MS) - MH-002109,Man hinh,man-hinh,9070000.00,30,active,https://product.hstatic.net/200000637319/product/image_-_2024-03-19t143417.504_9e0c997284284a6499bbdfa9ac16b56d.png,man-hinh-lg-man-hinh-gaming-lg-25gr75fg-245-inchfhdips360hz1ms-mh-002109-2109,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2110,MH-002110,Man hinh LG MÀN HÌNH GAMING LG 24GN65R-B (23.8 INCH/FHD/IPS/144HZ/1MS) - MH-002110,Man hinh,man-hinh,9240000.00,31,active,https://product.hstatic.net/200000637319/product/image_-_2024-03-19t135356.910_51beb10b85524cefb4de35a336ded24f.png,man-hinh-lg-man-hinh-gaming-lg-24gn65r-b-238-inchfhdips144hz1ms-mh-002110-2110,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
2111,MH-002111,Man hinh LG Màn hình Gaming LG 27GR93U-B (27 INCH/UHD/IPS/144HZ/1MS) - MH-002111,Man hinh,man-hinh,9410000.00,32,active,https://product.hstatic.net/200000637319/product/image_-_2024-03-19t120603.200_7394477e6dfd43858822dd895faeb7e6.png,man-hinh-lg-man-hinh-gaming-lg-27gr93u-b-27-inchuhdips144hz1ms-mh-002111-2111,Tue Mar 31 2026 21:50:11 GMT+0700 (Indochina Time)
